#lat,long,speed,altitude,time
23.564348753956445,87.28282226648673,0.0,55.386398070966635,05:46:23,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.386368675189445,05:46:24,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.38737047809624,05:46:25,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.38792526135513,05:46:26,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.38948669779106,05:46:27,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.388882283905076,05:46:28,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.38703616751832,05:46:29,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.38581675362478,05:46:30,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.38302830527287,05:46:31,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.38077325842805,05:46:32,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.37811404563717,05:46:33,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.37730485885929,05:46:34,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.37649379671129,05:46:35,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.37525119102395,05:46:36,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.37296067002206,05:46:37,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.3686744143276,05:46:38,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.36476643883058,05:46:39,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.36249440622607,05:46:40,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.36171455369935,05:46:41,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.364078566416794,05:46:42,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.36435609818469,05:46:43,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.3631252836404,05:46:44,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.364230795532194,05:46:45,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.36625025555628,05:46:46,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.36470239276218,05:46:47,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.36012820053629,05:46:48,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.35465096234227,05:46:49,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.34594097886965,05:46:50,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.33212135693384,05:46:51,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.31478721363988,05:46:52,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.29704812676769,05:46:53,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.28042271018693,05:46:54,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.262079597750635,05:46:55,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.24172701882367,05:46:56,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.21840017134091,05:46:57,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.19363769921004,05:46:58,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.16887349598434,05:46:59,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.143631360438874,05:47:00,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.116510999904605,05:47:01,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.08893561462133,05:47:02,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.05847098327928,05:47:03,BusStop_1+
23.564348753956445,87.28282226648673,0.0,55.023029996354985,05:47:04,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.98188083524722,05:47:05,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.937462025031174,05:47:06,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.893572624328925,05:47:07,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.85001488252411,05:47:08,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.80933649762228,05:47:09,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.76770847539273,05:47:10,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.72580364524101,05:47:11,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.67956891438727,05:47:12,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.630375591108454,05:47:13,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.57101260362686,05:47:14,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.50708873279729,05:47:15,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.442138442362776,05:47:16,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.37804790806553,05:47:17,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.32069609382887,05:47:18,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.26787916262599,05:47:19,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.21755780292164,05:47:20,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.16864153066428,05:47:21,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.12556263091567,05:47:22,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.08203728627385,05:47:23,BusStop_1+
23.564348753956445,87.28282226648673,0.0,54.030416524321375,05:47:24,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.97144245774965,05:47:25,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.912388248264826,05:47:26,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.8546302617157,05:47:27,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.80072272734046,05:47:28,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.75397509047649,05:47:29,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.70962257818401,05:47:30,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.66527888917366,05:47:31,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.60914740756198,05:47:32,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.54778314219859,05:47:33,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.48747451464317,05:47:34,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.4248239897801,05:47:35,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.37279079892562,05:47:36,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.324326505579116,05:47:37,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.2841207968902,05:47:38,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.24292199944524,05:47:39,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.198637862092305,05:47:40,BusStop_1+
23.564348753956445,87.28282226648673,0.0,53.15498383312814,05:47:41,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.114580038044544,05:47:42,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.08484145369329,05:47:43,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.057911634098154,05:47:44,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.02778215169811,05:47:45,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.00000940635248,05:47:46,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.97389884107092,05:47:47,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.94701811450277,05:47:48,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.92137911863119,05:47:49,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.897632799458,05:47:50,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.881088624185864,05:47:51,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.863650525346365,05:47:52,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.85128672319997,05:47:53,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.83039290880721,05:47:54,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.818715723361734,05:47:55,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.814464067673214,05:47:56,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.80607470522048,05:47:57,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.79547648549357,05:47:58,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.78066597869802,05:47:59,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.77048790295277,05:48:00,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.76974761800492,05:48:01,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.76723950135394,05:48:02,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.760532638598946,05:48:03,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.745611371985845,05:48:04,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.73316081650579,05:48:05,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.728046427838656,05:48:06,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.73043790762519,05:48:07,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.73436103710647,05:48:08,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.73414719930981,05:48:09,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.73307024905475,05:48:10,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.73375543996656,05:48:11,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.73365605624438,05:48:12,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.730694678419624,05:48:13,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.730671609964716,05:48:14,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.734989546866586,05:48:15,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.73869589447747,05:48:16,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.74971264724853,05:48:17,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.76432233293576,05:48:18,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.78187211367292,05:48:19,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.803303356937086,05:48:20,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.82458025578693,05:48:21,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.84581307382429,05:48:22,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.86451706792788,05:48:23,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.87979530883467,05:48:24,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.89579822702994,05:48:25,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.89978276722078,05:48:26,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.90070974083302,05:48:27,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.90287409161554,05:48:28,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.90476352960049,05:48:29,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.91689436891133,05:48:30,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.93055823784316,05:48:31,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.94379582584763,05:48:32,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.95745084684604,05:48:33,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.97721312025898,05:48:34,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.9923816564165,05:48:35,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.01214693484329,05:48:36,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.027252184544366,05:48:37,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.037830015167266,05:48:38,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.05232650617939,05:48:39,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.0587907232959,05:48:40,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.0569004064437,05:48:41,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.056456420021696,05:48:42,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.0614193641352,05:48:43,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.06551132828749,05:48:44,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.07490391687197,05:48:45,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.085271189074284,05:48:46,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.09953338595129,05:48:47,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.1153889457472,05:48:48,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.135451111453406,05:48:49,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.15165979394467,05:48:50,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.16845962579522,05:48:51,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.17153326046325,05:48:52,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.16945657010119,05:48:53,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.16457405529388,05:48:54,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.16523449135939,05:48:55,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.16664443385766,05:48:56,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.1763328087143,05:48:57,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.1783870410145,05:48:58,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.18792972722663,05:48:59,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.1941899909759,05:49:00,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.21727949441881,05:49:01,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.22001404910019,05:49:02,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.210717764770386,05:49:03,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.19794804718873,05:49:04,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.18912435835764,05:49:05,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.165920437958675,05:49:06,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.13519522423189,05:49:07,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.09049162397647,05:49:08,BusStop_1+
23.56440119836256,87.28292348458298,0.0,53.03199020502927,05:49:09,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.980982351649324,05:49:10,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.93486687324137,05:49:11,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.89992854798916,05:49:12,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.87101615989347,05:49:13,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.848962704477714,05:49:14,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.82919407144634,05:49:15,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.81183113491148,05:49:16,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.789348270514495,05:49:17,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.75399047357095,05:49:18,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.713184013805616,05:49:19,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.665947901011464,05:49:20,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.61837693122133,05:49:21,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.56122839282788,05:49:22,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.50639442789858,05:49:23,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.455266369976755,05:49:24,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.404475583525766,05:49:25,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.35083704075333,05:49:26,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.29866173698644,05:49:27,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.24456140953719,05:49:28,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.188745291362586,05:49:29,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.1269960273212,05:49:30,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.06769634855168,05:49:31,BusStop_1+
23.56440119836256,87.28292348458298,0.0,52.00714151970961,05:49:32,BusStop_1+
23.56440119836256,87.28292348458298,0.0,51.94061190766912,05:49:33,BusStop_1+
23.56440119836256,87.28292348458298,0.0,51.87528425275831,05:49:34,BusStop_1+
23.56440119836256,87.28292348458298,0.0,51.80524560575227,05:49:35,BusStop_1+
23.56440119836256,87.28292348458298,0.0,51.73242310094946,05:49:36,BusStop_1+
23.56440119836256,87.28292348458298,0.0,51.6634991082476,05:49:37,BusStop_1+
23.56440119836256,87.28292348458298,0.0,51.59341403221016,05:49:38,BusStop_1+
23.56440119836256,87.28292348458298,0.0,51.51977681659994,05:49:39,BusStop_1+
23.56440119836256,87.28292348458298,0.0,51.445264513945254,05:49:40,BusStop_1+
23.56440119836256,87.28292348458298,0.0,51.37252144969255,05:49:41,BusStop_1+
23.56440119836256,87.28292348458298,0.0,51.30479857219989,05:49:42,BusStop_1+
23.56440119836256,87.28292348458298,0.0,51.2342021947936,05:49:43,BusStop_1+
23.56440119836256,87.28292348458298,0.0,51.16854439313202,05:49:44,BusStop_1+
23.56440119836256,87.28292348458298,0.0,51.10505921150387,05:49:45,BusStop_1+
23.56440119836256,87.28292348458298,0.0,51.03963263579824,05:49:46,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.97218585479888,05:49:47,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.90423637516663,05:49:48,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.83529529867206,05:49:49,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.77103250160334,05:49:50,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.70746522634398,05:49:51,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.645955465620865,05:49:52,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.58648374752721,05:49:53,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.53108250240929,05:49:54,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.479568337147775,05:49:55,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.43478073789395,05:49:56,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.386883903065076,05:49:57,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.32838941518854,05:49:58,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.26086727416052,05:49:59,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.19440722279059,05:50:00,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.13444768763432,05:50:01,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.07497420708425,05:50:02,BusStop_1+
23.56440119836256,87.28292348458298,0.0,50.00838137462507,05:50:03,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.94385458227531,05:50:04,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.87855062647643,05:50:05,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.806035222309845,05:50:06,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.73475230030007,05:50:07,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.67024699707093,05:50:08,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.59781852257701,05:50:09,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.53102387795103,05:50:10,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.468696503648715,05:50:11,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.4177564322627,05:50:12,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.36465504578902,05:50:13,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.30888956806842,05:50:14,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.259768021914134,05:50:15,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.19553126595211,05:50:16,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.13456007145193,05:50:17,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.084236288836,05:50:18,BusStop_1+
23.56440119836256,87.28292348458298,0.0,49.02982762979352,05:50:19,BusStop_1+
23.56440119836256,87.28292348458298,0.0,48.97542540103689,05:50:20,BusStop_1+
23.56440119836256,87.28292348458298,0.0,48.92584888958256,05:50:21,BusStop_1+
23.56440119836256,87.28292348458298,0.0,48.8691149082647,05:50:22,BusStop_1+
23.56440119836256,87.28292348458298,0.0,48.80844858266069,05:50:23,BusStop_1+
23.56440119836256,87.28292348458298,0.0,48.750739227604235,05:50:24,BusStop_1+
23.56440119836256,87.28292348458298,0.0,48.69730613535446,05:50:25,BusStop_1+
23.56435865163873,87.28290687229797,0.0,48.63841990161649,05:50:26,BusStop_1+
23.564359217094932,87.28289866353417,0.0,48.57537543190944,05:50:27,BusStop_1+
23.56435974377075,87.28289039594418,0.0,48.51821210676024,05:50:28,BusStop_1+
23.564360288339184,87.28288205632163,0.0,48.46167692955792,05:50:29,BusStop_1+
23.56436090804805,87.28287352601497,0.0,48.396225352167974,05:50:30,BusStop_1+
23.564361544076743,87.28286482357306,0.0,48.33273079831829,05:50:31,BusStop_1+
23.56436218461258,87.28285615329484,0.0,48.27059887006214,05:50:32,BusStop_1+
23.564362721413946,87.28284778752267,0.0,48.21052810151347,05:50:33
23.56436272837967,87.28284770663517,0.0,48.15927492644182,05:50:34
23.564362728447602,87.2828477058738,0.0,48.101371446371616,05:50:35
23.57201516753578,87.28019535576817,0.0,29.949257375716567,05:55:15
23.57201516753578,87.28019535576817,0.0,29.94939259865719,05:55:16
23.57201516753578,87.28019535576817,0.0,29.94926879577701,05:55:17
23.57201516753578,87.28019535576817,0.0,29.949423072378387,05:55:18,BusStop_2+
23.57201516753578,87.28019535576817,0.0,29.949423072378387,05:55:19,BusStop_2+
23.57213950096218,87.28007188460023,0.0,29.948886745117797,05:55:20,BusStop_2+
23.57213950096218,87.28007188460023,0.0,29.946498931038008,05:55:21,BusStop_2+
23.57218171281854,87.2800328448701,3.0525717735290527,29.96040559556647,05:55:22,BusStop_2+
23.572215130533607,87.28002438772015,2.1421453952789307,29.91349681940589,05:55:23,BusStop_2+
23.572256029210926,87.28001195402739,2.1421453952789307,29.882070187232515,05:55:24,BusStop_2+
23.572256029210926,87.28001195402739,0.0,29.827381199984835,05:55:25
23.572256029210926,87.28001195402739,0.0,29.79009979744205,05:55:26
23.572256029210926,87.28001195402739,0.0,29.726857320977274,05:55:27
23.572256029210926,87.28001195402739,0.0,29.599950721495514,05:55:28
23.572256029210926,87.28001195402739,0.0,29.417536274687528,05:55:29
23.572200241936027,87.27843999641875,5.94231653213501,26.27295759224477,05:55:49
23.572191085567013,87.27839364604273,5.124902725219727,27.88217830635366,05:55:50,BusStop_3+
23.572185230570412,87.27835930865055,4.1609296798706055,28.01581120283583,05:55:51,BusStop_3+
23.572185230570412,87.27835930865055,0.0,28.029614334783552,05:55:52,BusStop_3+
23.572185230570412,87.27835930865055,0.0,28.029614334783552,05:55:53,BusStop_3+
23.572187754305446,87.27828065905099,4.159001350402832,28.223045574166395,05:55:54,BusStop_3+
23.572187754305446,87.27828065905099,0.0,28.228046607607066,05:55:55,BusStop_3+
23.572187754305446,87.27828065905099,0.0,28.22840159573325,05:55:56,BusStop_3+
23.572187754305446,87.27828065905099,0.0,28.22840159573325,05:55:57,BusStop_3+
23.572187754305446,87.27828065905099,0.0,28.20637011190526,05:55:58,BusStop_3+
23.572187754305446,87.27828065905099,0.0,28.094336443838216,05:55:59,BusStop_3+
23.572187754305446,87.27828065905099,0.0,28.043209546651507,05:56:00,BusStop_3+
23.572187754305446,87.27828065905099,0.0,28.0481561457877,05:56:01,BusStop_3+
23.572127187708784,87.27826558225247,3.2894134521484375,28.126544818652096,05:56:02,BusStop_3+
23.572139686155275,87.27824199020927,0.0,28.27289589138766,05:56:03,BusStop_3+
23.572141805941094,87.27821030417363,3.2361233234405518,28.27289589138766,05:56:04
23.572129963979393,87.27816207068217,3.2578072547912598,28.430456361769405,05:56:05
23.572104767550712,87.2781117433853,4.066196441650391,28.510048977142123,05:56:06
23.57196178845051,87.27731259241753,5.184372901916504,26.21183874637538,05:56:34
23.572011773228663,87.2772963697347,5.803576469421387,25.62503791584978,05:56:35
23.573584309899744,87.27655682942324,0.0,46.407526531693726,05:57:05
23.573584309899744,87.27655682942324,0.0,46.432609476163414,05:57:06,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.44092190380776,05:57:07,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.45478287657425,05:57:08,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.47496279613172,05:57:09,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.46957818134899,05:57:10,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.48224061333285,05:57:11,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.49764987209172,05:57:12,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.50218516227534,05:57:13,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.511368697355124,05:57:14,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.51718093503793,05:57:15,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.52548285610748,05:57:16,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.52452604733565,05:57:17,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.518076920823496,05:57:18,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.507901107593774,05:57:19,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.487200868249644,05:57:20,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.467089505831375,05:57:21,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.44456477898304,05:57:22,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.40997221956235,05:57:23,BusStop_4+
23.573584309899744,87.27655682942324,0.0,46.382056558577894,05:57:24
23.573584309899744,87.27655682942324,0.0,46.3472655093403,05:57:25
23.573584309899744,87.27655682942324,0.0,46.317617680835106,05:57:26
23.573584309899744,87.27655682942324,0.0,46.2789776476352,05:57:27
23.573584309899744,87.27655682942324,0.0,46.2425234150748,05:57:28
23.576107674407858,87.27534493934293,6.606485843658447,-15.551878045048518,05:58:18
23.576107674407858,87.27534493934293,0.0,-15.566943249275846,05:58:19,BusStop_5+
23.576206755238648,87.27529629080962,0.0,-15.578183337436338,05:58:20,BusStop_5+
23.576257728858817,87.27527550569015,2.1797351837158203,-15.817182221337475,05:58:21,BusStop_5+
23.576257728858817,87.27527550569015,0.0,-15.83853032347478,05:58:22,BusStop_5+
23.576257728858817,87.27527550569015,0.0,-15.861356718011779,05:58:23,BusStop_5+
23.576257728858817,87.27527550569015,0.0,-15.88304667824071,05:58:24,BusStop_5+
23.576257728858817,87.27527550569015,0.0,-15.902002670861956,05:58:25,BusStop_5+
23.576257728858817,87.27527550569015,0.0,-15.921192675890063,05:58:26,BusStop_5+
23.576257728858817,87.27527550569015,0.0,-15.938469846544375,05:58:27,BusStop_5+
23.576257728858817,87.27527550569015,0.0,-15.960835669605535,05:58:28,BusStop_5+
23.576257728858817,87.27527550569015,0.0,-15.989600686383662,05:58:29
23.576257728858817,87.27527550569015,0.0,-16.01796414920163,05:58:30
23.576257728858817,87.27527550569015,0.0,-16.05234463382279,05:58:31
23.579394911635166,87.27361770074475,5.778478145599365,15.298135426441187,05:59:20
23.579457943383026,87.2735911766072,5.824253559112549,15.74447854801323,05:59:21
23.57952034036458,87.27356530276796,5.863452911376953,15.315610505878706,05:59:22
23.579578161609817,87.27354135372613,5.796062469482422,15.279938022404083,05:59:23,BusStop_6+
23.579628423503706,87.27351549719971,5.59156608581543,16.305503905588804,05:59:24,BusStop_6+
23.57967159047455,87.27348343906198,5.372779846191406,18.183709444317262,05:59:25,BusStop_6+
23.57971357113039,87.27345159478875,5.221144676208496,19.36975678093482,05:59:26,BusStop_6+
23.579724725658878,87.27344260866634,2.6366138458251953,19.447479798866965,05:59:27,BusStop_6+
23.579724725658878,87.27344260866634,0.0,19.45654638842055,05:59:28,BusStop_6+
23.579724725658878,87.27344260866634,0.0,19.468309386411388,05:59:29,BusStop_6+
